question_index,expected_answer,answer,has_err_agent,has_err_graph,has_err_tog,has_err_instruction,has_err_other,is_kg_based_answer,kg_calls,agent_calls,reached_depth,start_timestamp,duration,exact_match,f1,is_no_answer,method,rep,model,questions
145,stab wound,bleeding,0,0,0,0,0,1,10,5,2,1768682464.6456988,26.71437978744507,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
146,male,male,0,0,0,1,0,0,1,2,1,1768682533.7929633,6.359219789505005,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
147,Shinjuku,Tokyo,0,0,1,0,0,0,4,4,2,1768682569.5900154,73.17719197273254,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
148,Tiger,Tiger,0,0,0,0,0,1,5,3,1,1768682729.7378843,11.024937152862549,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
149,0,,0,0,0,1,0,0,7,5,2,1768682779.7552145,28.335901260375977,0,0.0,1,formatog_d3_p3,1,llama4:scout,qald_10-en
150,Point(114.054 22.535),"22.5431° N, 114.0579° E",0,0,0,1,0,0,1,2,1,1768682864.4560263,6.620906591415405,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
151,research,Erlangen program,0,0,0,0,0,1,8,4,2,1768682893.6122143,16.56179404258728,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
152,+385000,385000,0,0,0,0,0,1,4,2,1,1768682937.431776,7.292062044143677,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
153,middle school student,high school student,0,0,0,0,0,1,6,3,1,1768682972.7190871,13.246503591537476,0,0.6666666666666666,0,formatog_d3_p3,1,llama4:scout,qald_10-en
154,Igbo,Igbo,0,0,0,0,0,1,4,3,1,1768683038.7373655,13.823933362960815,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
155,Peter Orlovsky,Peter Orlovsky,0,0,0,0,0,1,4,3,1,1768683083.4231784,12.547942399978638,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
156,Gothic,Gothic 2,0,0,0,1,0,0,10,6,2,1768683123.9566238,27.31287741661072,0,0.6666666666666666,0,formatog_d3_p3,1,llama4:scout,qald_10-en
157,Blackadder,Blackadder,0,0,0,1,0,0,8,5,2,1768683192.2002878,23.92777633666992,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
158,Lady Ella,Queen of Jazz,0,0,0,0,0,1,4,3,1,1768683261.2294574,12.165972471237184,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
159,writer; novelist,,0,0,0,1,0,0,2,2,1,1768683298.96454,22.242064476013184,0,0.0,1,formatog_d3_p3,1,llama4:scout,qald_10-en
160,television actor; jazz musician; actor; pianist; singer-songwriter; jazz guitarist,"singer, musician, composer",0,0,0,1,0,0,4,3,1,1768683359.120497,12.963907957077026,0,0.16666666666666666,0,formatog_d3_p3,1,llama4:scout,qald_10-en
161,Arabic; Persian,Persian,0,0,0,0,0,1,4,2,1,1768683409.8284774,10.323971271514893,0,0.6666666666666666,0,formatog_d3_p3,1,llama4:scout,qald_10-en
162,+230241,"approximately 230,000",0,0,0,1,0,0,4,3,1,1768683442.4219265,42.12826204299927,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
163,Promising Young Woman,Promising Young Woman,0,0,0,1,0,0,2,2,1,1768683540.269801,9.444025039672852,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
164,sunglasses,sunglasses,0,0,0,0,0,1,4,3,1,1768683584.1061118,11.547028064727783,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
165,Ancient Greek,Ancient Greek,0,0,0,0,0,1,5,3,1,1768683625.193519,13.662986516952516,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
166,Esperanto; Silesian German; German; Silesian; Kashubian; Old Prussian; Polish Sign Language; Vilamovian; Polish; Lithuanian,Polish,0,0,0,1,0,0,1,2,1,1768683702.8409257,9.025276899337769,0,0.13333333333333333,0,formatog_d3_p3,1,llama4:scout,qald_10-en
167,53,over 200,0,0,0,1,0,0,7,5,2,1768683734.8831055,38.347620725631714,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
168,G; E; C,"C, E, G",0,0,0,0,0,1,5,3,1,1768683828.1551054,12.771244764328005,0,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
169,60,12,0,0,0,1,0,0,4,3,1,1768683874.0105486,13.306596755981444,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
170,1335,3,0,0,0,0,0,0,17,9,3,1768683932.8775384,37.50003719329834,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
171,Mogollon culture,"Maya, Inca, Toltec",0,0,0,1,0,0,2,2,1,1768684039.1621175,7.180740118026733,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
172,Vaseline,Vaseline,0,0,0,0,0,1,5,3,1,1768684092.0892878,13.973999500274658,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
173,45,4,0,0,0,1,0,0,15,7,3,1768684145.2568626,30.51233434677124,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
174,Brit Marling,Brit Marling,0,0,0,0,0,1,4,3,1,1768684327.8790088,11.273540019989014,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
175,Jal Pari; Meri Kahani; Meri Kahani,"Atif Aslam has been on the following albums: 'Hungry for More', 'Maine Dil Se Chaha Hai', 'Azaad', 'Jal', 'Lahore Se Aagey', 'The Best of Atif Aslam', 'Atif Aslam - Live', 'Koi Chahiye Ek Dua', 'Kuch Is Tarah', 'Roohi', 'Sang-e-O-Aatish', 'Tere Bin', 'Tere Liye', 'Tu Jaane Na', 'Yeh Meri Family', 'Zindagi Ki Baatein'.",0,0,0,0,0,0,15,8,3,1768684369.4525208,35.632819414138794,0,0.07272727272727272,0,formatog_d3_p3,1,llama4:scout,qald_10-en
176,earl,Countess,0,0,0,0,0,1,4,3,1,1768684469.2210877,12.374180316925049,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
177,corridor; time; dualism; doorway; beginning; gate; transition; sowing,"beginnings, gates, and endings",0,0,0,1,0,0,1,2,1,1768684508.5082097,5.985305547714233,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
178,Gollum,Gollum,0,0,0,0,0,1,10,6,2,1768684539.8746543,26.88091921806335,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
179,The Town Hall at Auvers,Tree Roots,0,0,0,1,0,0,2,2,1,1768684634.7250147,12.52223777770996,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
180,Montreux Casino,The fire at Montreux Casino,0,0,0,0,0,1,10,6,2,1768684686.9828775,27.79050087928772,0,0.6666666666666666,0,formatog_d3_p3,1,llama4:scout,qald_10-en
181,-3600000-01-01T00:00:00Z,"The fossil record indicates that sperm whales existed as far back as the late Miocene epoch, around 10 million years ago.",0,0,0,0,0,0,16,10,3,1768684761.4098752,65.58657956123352,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
182,1989,1989,0,0,0,0,0,1,4,3,1,1768684869.9706345,12.717060327529907,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
183,2017,2017,0,0,0,0,0,1,4,3,1,1768684912.1516893,11.536943435668944,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
184,1997-04-05T00:00:00Z,1997-04-05,0,0,0,0,0,1,4,2,1,1768684954.9813032,8.176150560379028,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
185,1996-06-15T00:00:00Z,1996-06-15,0,0,0,0,0,1,4,2,1,1768684998.156748,7.917139291763306,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
186,1900-01-01T00:00:00Z,Early 19th century,0,0,0,1,0,0,9,6,2,1768685040.4361506,24.430483102798465,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
187,1947-08-14T00:00:00Z,"August 14, 1947",0,0,0,1,0,0,4,3,1,1768685111.148497,13.31242537498474,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
188,1273-12-17T00:00:00Z,"December 17, 1273",0,0,0,1,0,0,1,2,1,1768685153.3745534,6.207560300827026,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
189,1997-04-25T00:00:00Z,1944,0,0,0,1,0,0,7,4,2,1768685191.80237,41.68117165565491,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
190,1944-11-17T00:00:00Z,"October 14, 1928",0,0,0,1,0,0,8,6,2,1768685279.2577958,22.9317307472229,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
191,Ludwig Börne; Gustav Koerner,"Robert Blum, Georg Büchner, Friedrich Ludwig Jahn",0,0,0,1,0,0,7,5,2,1768685345.0465438,18.095776081085205,0,0.18181818181818182,0,formatog_d3_p3,1,llama4:scout,qald_10-en
192,2016-12-16T00:00:00Z,"December 16, 2016",0,0,0,0,0,1,4,3,1,1768685404.180739,11.345413446426392,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
193,+3532,3532,0,0,0,0,0,1,4,2,1,1768685446.2406137,8.25499701499939,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
194,1918-11-09T00:00:00Z,1918-11-09,0,0,0,0,0,1,4,3,1,1768685479.8113005,14.044265031814575,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
195,1945-09-02T00:00:00Z,1945-09-02,0,0,0,0,0,1,4,3,1,1768685526.4296155,15.264852046966553,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
196,1978-01-01T00:00:00Z,2010-01-01T00:00:00Z,0,0,0,0,0,1,10,5,2,1768685566.70084,20.897169589996334,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
197,1968-01-01T00:00:00Z,1996,0,0,0,1,0,0,5,3,1,1768685617.416696,13.671205282211304,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
198,2021-01-01T00:00:00Z,"November 5, 2021",0,0,0,1,0,0,1,2,1,1768685672.0488627,6.024139404296875,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
199,1248-01-01T00:00:00Z,1880-10-15,0,0,0,0,0,1,4,3,1,1768685699.9359748,12.740501165390016,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
200,naproxen; aspirin; ibuprofen; diclofenac; (S)-(−)-colchicine; sulfinpyrazone; indomethacin; allopurinol; febuxostat; pegloticase; probenecid; sulindac,lifestyle changes and medications,0,0,0,1,0,0,4,3,1,1768685755.3836503,17.36992645263672,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
201,1983-01-01T00:00:00Z,1983,0,0,0,0,0,1,4,3,1,1768685811.705982,11.56035041809082,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
202,2019-01-01T00:00:00Z,2002,0,0,0,1,0,0,8,5,2,1768685861.2538664,20.01745867729187,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
203,1901-12-27T00:00:00Z,1901-12-27,0,0,0,0,0,1,4,2,1,1768685938.9086027,9.204713106155396,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
204,1928-09-28T00:00:00Z,1928,0,0,0,0,0,1,4,2,1,1768685970.8605292,7.647766828536987,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
205,1207-09-30T00:00:00Z,1207-09-30,0,0,0,0,0,1,4,3,1,1768686002.4091344,11.448840618133543,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
206,1800-01-01T00:00:00Z,Late 18th century,0,0,0,1,0,0,4,3,1,1768686042.5447888,22.30533528327942,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
207,2018-04-25T00:00:00Z,The Echo Music Prize was abolished in 2019.,0,0,0,1,0,0,1,2,1,1768686107.7911131,5.9969322681427,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
208,2010-01-01T00:00:00Z,2010,0,0,0,0,0,1,11,5,2,1768686145.346532,23.18867802619934,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
209,1911-01-01T00:00:00Z,2008,0,0,0,1,0,0,1,2,1,1768686214.3620343,6.25538444519043,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
210,1906-01-01T00:00:00Z,1906-01-01,0,0,0,0,0,1,4,2,1,1768686246.24461,8.156572818756104,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
211,1985-01-01T00:00:00Z,1985,0,0,0,0,0,1,4,2,1,1768686278.6329703,6.919529438018799,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
212,1955-01-01T00:00:00Z,1955,0,1,0,0,0,0,6,4,2,1768686306.2451825,13.507814407348633,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
213,1209-01-01T00:00:00Z,1209,0,0,0,1,0,0,1,2,1,1768686348.0522487,7.54307222366333,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
214,1919-01-01T00:00:00Z,1919,0,0,0,1,0,0,1,2,1,1768686378.3878722,6.997718095779419,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
215,1907-01-01T00:00:00Z,1907,0,0,0,1,0,0,1,2,1,1768686407.1048806,6.454113721847534,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
216,1929-02-11T00:00:00Z,1929,0,0,0,1,0,0,1,2,1,1768686434.240194,8.549349308013916,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
217,1899-01-01T00:00:00Z,1899,0,0,0,1,0,0,7,4,2,1768686470.002395,16.357088804244995,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
218,Coyoacán,Coyoacán,0,0,0,0,0,1,4,2,1,1768686525.5258236,8.352841854095459,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
219,Yukon,Yukon,0,0,0,0,0,1,5,3,1,1768686556.4304235,14.28714895248413,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
220,Hambach Castle,Hambach Castle,0,0,0,0,0,1,4,3,1,1768686617.2716782,13.5086829662323,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
221,Shire; Middle-earth,Middle-earth,0,0,0,0,0,1,4,2,1,1768686661.4208238,8.779670238494873,0,0.6666666666666666,0,formatog_d3_p3,1,llama4:scout,qald_10-en
222,France,France,0,0,0,0,0,1,4,2,1,1768686699.7149117,7.190435171127319,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
223,Buri Ram,Buri Ram,0,0,0,0,0,1,4,3,1,1768686735.8231778,9.611504793167114,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
224,Galdhøpiggen,Galdhøpiggen,0,0,0,1,0,0,1,2,1,1768686771.0525784,10.977075815200806,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
225,Burton,Burton,0,0,0,0,0,1,4,3,1,1768686808.9973311,11.495381116867064,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
226,Theatre of Pompey,Theatre of Pompey,0,0,0,0,0,1,4,2,1,1768686844.5840027,9.291040658950806,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
227,Offenbach am Main,Offenbach am Main,0,0,0,0,0,1,9,5,2,1768686877.2919393,21.83350944519043,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
228,Osaka,Osaka,0,0,0,0,0,1,4,3,1,1768686941.8193734,11.351593494415283,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
229,New York City,New York City,0,0,0,0,0,1,10,5,2,1768686983.6680708,22.650150775909424,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
230,Felix Klein,Felix Klein,0,0,0,0,0,1,3,1,1,1768687043.75201,3.467902660369873,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
231,Ryan Reynolds,Ryan Reynolds,0,0,0,1,0,0,5,3,1,1768687068.8302927,12.678798198699951,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
232,John Quincy Adams; George W. Bush,"John Quincy Adams, George W. Bush",0,0,0,1,0,0,1,2,1,1768687123.0729735,7.4883131980896,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
233,giant panda,Giant panda,0,0,0,0,0,1,5,2,1,1768687162.2103453,8.873264074325562,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
234,Galapagos Islands,Galápagos Islands,0,0,1,0,0,0,9,3,2,1768687210.3619215,18.980393171310425,0,0.5,0,formatog_d3_p3,1,llama4:scout,qald_10-en
235,Fluxus,Fluxus,0,0,0,0,0,1,5,2,1,1768687280.0210376,8.596172332763672,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
236,Pink Floyd,Pink Floyd,0,0,0,0,0,1,5,2,1,1768687334.065098,8.838622808456421,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
237,aircraft crash,helicopter crash,0,0,0,0,0,1,4,2,1,1768687378.5854363,8.198581457138062,0,0.5,0,formatog_d3_p3,1,llama4:scout,qald_10-en
238,zero; infinity,infinity,0,0,0,0,0,1,4,3,1,1768687415.0215497,11.441354751586914,0,0.6666666666666666,0,formatog_d3_p3,1,llama4:scout,qald_10-en
239,SpaceX; OpenAI; The Boring Company; Neuralink; X.com; PayPal,"Neuralink, OpenAI",0,0,0,1,0,0,7,5,2,1768687461.9805734,22.52189826965332,0,0.4444444444444445,0,formatog_d3_p3,1,llama4:scout,qald_10-en
240,Hughes H-4 Hercules,Hughes H-4 Hercules,0,0,0,0,0,1,11,5,2,1768687541.2482526,23.048670053482056,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
241,South Africa,South Africa,0,0,0,1,0,0,2,2,1,1768687611.2428775,10.850627899169922,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
242,myocardial infarction,myocardial infarction,0,0,0,0,0,1,5,2,1,1768687658.1542652,10.49384593963623,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
243,myocardial infarction; pneumonia; tuberculosis; Crohn's disease; pulmonary emphysema; chronic obstructive pulmonary disease; lung cancer,"Lung cancer, heart disease, chronic obstructive pulmonary disease (COPD), emphysema, and chronic bronchitis",0,0,0,1,0,0,2,2,1,1768687705.497028,7.472502946853638,0,0.5925925925925927,0,formatog_d3_p3,1,llama4:scout,qald_10-en
244,blues,indie rock,0,0,0,0,0,1,4,3,1,1768687751.981964,11.896193981170654,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
245,lead,iron,0,0,0,0,0,1,5,2,1,1768687794.0969307,30.689348936080933,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
246,Ayutthaya Kingdom,Ayutthaya Kingdom,0,0,0,0,0,1,5,2,1,1768687864.9481735,8.322429895401001,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
247,6583,"Germany has over 2,000 mountains.",0,0,0,1,0,0,2,2,1,1768687912.3473206,20.979617595672607,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
248,Cubism; primitivism,"cubism, primitivism",0,0,0,0,0,1,4,3,1,1768687979.1142428,12.942632913589478,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
249,The World's End; Hot Fuzz; Shaun of the Dead,"Shaun of the Dead, Hot Fuzz, The World's End",0,0,0,0,0,1,4,3,1,1768688021.0266063,12.88694429397583,0,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
250,World War II,Yalta Conference,0,0,0,1,0,0,9,6,3,1768688063.158068,35.299206018447876,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
251,Boston Celtics,"Boston Celtics, Los Angeles Lakers",0,0,0,1,0,0,12,6,2,1768688145.7555935,29.598158359527588,0,0.5714285714285715,0,formatog_d3_p3,1,llama4:scout,qald_10-en
252,Viserion; Rhaegal,Viserion,0,0,0,1,0,0,14,8,3,1768688226.7268498,34.395368814468384,0,0.6666666666666666,0,formatog_d3_p3,1,llama4:scout,qald_10-en
253,The Hunt,"Hunt, The Green Butchers",0,0,0,1,0,0,3,2,1,1768688327.3114011,9.791252613067629,0,0.5,0,formatog_d3_p3,1,llama4:scout,qald_10-en
254,,Great Pyramid of Giza,0,0,0,1,0,0,2,2,1,1768688389.2156436,9.243405818939207,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
255,Chinese,Mandarin Chinese,0,0,0,1,0,0,1,2,1,1768688432.927256,6.763819694519043,0,0.6666666666666666,0,formatog_d3_p3,1,llama4:scout,qald_10-en
256,"Gabriela; On the Mat; Cher; Carry On Laughing; Space: 1999; Madame Bovary; Ellery Queen; Himitsu Sentai Gorenger; Miyamoto Musashi; Spin-Off; The Invisible Man; N; Youngest of the Hamr's Family; Kamen Rider Stronger; Switch; S.W.A.T.; Survivors; Wonder Woman; Barbary Coast; One Day at a Time; Junwoo; Gruntovčani; Kapelski kresovi; Quiller; Eurogang; N; Emm wie Meikel; Grisù; Welcome Back, Kotter; N; The Jeffersons; Maya the Honey Bee; The Ghost Busters; N; N; O Christos xanastavronete; Baretta; Vaga za tačno merenje; Ben Hall; Celebrity Squares; Beat of the City; The Don Lane Show; Nightingale's Boys; The Secret Garden; Pot of Gold; Just for Fun; Sidestreet; N; N; Kommissariat 9; Starsky & Hutch; Ryan's Hope; Kidstuff; Fawlty Towers; Return to the Planet of the Apes; N; Sie kommen aus Agarthi; The Great Grape Ape Show; Floris von Rosemund; The Tom and Jerry Show; The Sweeney; Ein echter Wiener geht nicht unter; Oorlogswinter; The Good Life; Angels; The Blue Knight; Spannagl & Sohn; N; Edward the Seventh; Sportscene; N; N; Chalupáři; Thalassa; The Victory Garden; Maxipes Fik; Doc; Fay; Grady; The Fifth Estate; Les Compagnons d'Eleusis; Joe Forrester; Khan!; King of Kensington; The Family Holvak; When Things Were Rotten; My Son Reuben; On the Rocks; Poldark; The Legend of Robin Hood; Rutland Weekend Television; Sky; Akumaizer 3; G-Men '75; Am dam des; AM America; Ballet Shoes; Beacon Hill; The Seven Ages of Man; Scattergood: Friend of All; The Rise And Fall Of Wellington Boots; WCW WorldWide; Blank Check; Bod; Cash and Company; Phyllis; Close to Home; Coming Up Rosie; Corporation; Czterdziestolatek; Days of Hope; Doctor on the Go; Doctors' Hospital; Don Adams' Screen Test; Down Home Country; Doña Bárbara; Bronk; Far Out Space Nuts; Fraidy Cat; N; Get Some In!; N; N; Give-n-Take; N; Grand Old Country; Barata de primavera; N; Odbornici; N; El milagro de vivir; Este señor de negro; Hot l Baltimore; N; N; La señorita Elena; I Didn't Know You Cared; Lo imperdonable; Mama; In Good Company; Nosotros; Paloma; Pobre Clara; Aşk-ı Memnu; The Bobby Vinton Show; N; Jackpot; N; Ven conmigo; Joe and Sons; N; Kapwa Ko Mahal Ko; Karen; Kate McShane; Keep on Truckin'; Autoverleih Pistulla; McCoy; Medical Story; Mobile One; Oil Strike North; PBA on KBS; PBS NewsHour; Pacificanada; Matt Helm; The Secret Lives of Waldo Kitty; Saturday Night Live with Howard Cosell; Seaside Special; Shades of Greene; Shadows; Shang-a-Lang; Shannon's Mob; Sneak Previews; Some of My Best Friends are Men; Special Treat; Spotlight; The Bob McLean Show; The Changes; The Cuckoo Waltz; The Diamond Head Game; The Late Late Toy Show; The Lost Saucer; The Love School; The Magnificent Marble Machine; The Montefuscos; The Neighbors; The Oddball Couple; The Secrets of Isis; The Stars Look Down; The Swiss Family Robinson; The Tribal Eye; The Undersea Adventures of Captain Nemo; The Unisexers; The Venturers; Three for the Money; Three for the Road; Trinity Tales; Two's Company; U.S. Farm Report; Uncle Croc's Block; Until Tomorrow; Vegetable Soup; We'll Get By; Westwind; Winner Takes All; Wollongong the Brave; Barney Miller; Thirty Cases of Major Zeman; Good Morning America; Beschlossen und verkündet; N; N; Miś Uszatek",Weekend Update,0,0,0,1,0,0,8,5,2,1768688481.818391,28.69304895401001,0,0.004319654427645789,0,formatog_d3_p3,1,llama4:scout,qald_10-en
257,La Tortura; Las de la Intuición; La pared; No; Día de Enero,Día de Enero,0,0,0,0,0,1,12,5,2,1768688559.2826655,25.529852867126465,0,0.4,0,formatog_d3_p3,1,llama4:scout,qald_10-en
258,Impressionism,Impressionism,0,0,0,1,0,0,2,2,1,1768688656.4669254,6.7347376346588135,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
259,New Jersey,New Jersey,0,0,0,0,0,1,10,6,2,1768688696.9334805,28.33083748817444,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
260,Aragorn,Aragorn,0,0,0,0,0,1,18,7,3,1768688763.012601,31.15888738632202,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
261,FC Bayern Munich; Paris Saint-Germain F.C.,Paris Saint-Germain and Bayern Munich,0,0,0,1,0,0,1,2,1,1768688860.4782026,5.870849370956421,0,0.7272727272727272,0,formatog_d3_p3,1,llama4:scout,qald_10-en
262,University of Phoenix; University of Buenos Aires; Cairo University; National Autonomous University of Mexico,,0,0,0,0,0,0,16,10,3,1768688892.7806485,40.83864164352417,0,0.0,1,formatog_d3_p3,1,llama4:scout,qald_10-en
263,University of Oxford,University of Oxford,0,0,0,1,0,0,2,2,1,1768688991.357408,9.024892330169678,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
264,Christiane Fellbaum,Christiane Fellbaum,0,0,0,0,0,1,2,2,1,1768689032.066207,5.687471866607666,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
265,Valeria Golino; Adèle Haenel; Noémie Merlant; Armande Boulanger; Luàna Bajrami,"Noémie Merlant, Adèle Haenel",0,0,0,1,0,0,2,2,1,1768689066.9421349,17.916950702667236,0,0.5714285714285715,0,formatog_d3_p3,1,llama4:scout,qald_10-en
266,Alan Turing,Alan Turing,0,0,0,0,0,1,4,3,1,1768689127.4376092,11.134671449661257,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
267,1100-01-01T00:00:00Z,The Hambach Castle was built in the 13th century.,0,1,0,0,0,0,7,3,2,1768689165.617048,12.96848440170288,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
268,Sigizmund Levanevsky,Robert Falcon Scott,0,1,0,0,0,0,1,1,1,1768689235.3160973,38.95010232925415,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
269,Niki Caro,Niki Caro,0,0,0,0,0,1,4,2,1,1768700666.5644352,7.969104766845703,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
270,Richard S. Zemel; Jake Snell; Kevin Swersky,"Jake Snell, Kevin Swersky, Richard Zemel",0,0,1,0,0,0,1,1,1,1768700706.8081608,2.519864559173584,0,0.923076923076923,0,formatog_d3_p3,1,llama4:scout,qald_10-en
271,Alexej von Jawlensky; Lyonel Feininger; Albert Bloch; August Macke; Franz Marc; Gabriele Münter; Marianne von Werefkin; Wassily Kandinsky,"Wassily Kandinsky, Franz Marc, and Paul Klee",0,0,0,0,0,1,4,3,1,1768700727.15515,12.723042249679564,0,0.32,0,formatog_d3_p3,1,llama4:scout,qald_10-en
272,Fritz Mackensen; Hans am Ende; Otto Modersohn,"Hans am Ende, Fritz Mackensen, and Otto Modersohn",0,0,0,0,0,1,4,3,1,1768700771.7390566,12.921518087387083,0,0.9333333333333333,0,formatog_d3_p3,1,llama4:scout,qald_10-en
273,Sayaka Murata,Sayaka Murata,0,0,0,0,0,1,4,3,1,1768700815.327207,10.483262538909912,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
