question_index,expected_answer,answer,has_err_agent,has_err_graph,has_err_tog,has_err_instruction,has_err_other,is_kg_based_answer,kg_calls,agent_calls,reached_depth,start_timestamp,duration,exact_match,f1,is_no_answer,method,rep,model,questions
4,"Im Kleinsten wird unsere Welt durch die Quantentheorie beschrieben, wie sie vor 100 Jahren formuliert wurde. Ihre Gesetze faszinieren heute nicht weniger als damals, denn sie widersprechen unserer Alltagserfahrung auf bizarre Weise: Teilchen können an verschiedenen Orten gleichzeitig sein sowie durch Barrieren „tunneln“. Und bei der Messung des einen Quantensystems verändert sich auch der Zustand eines anderen, wenn dieses mit dem ersten „verschränkt“ ist. Erkunden Sie die faszinierenden Eigenschaften der Quantenwelt mit Hilfe interaktiver Simulationen und Visualisierungen.",Quantenphysik,0,0,0,0,0,1,4,2,1,1768687793.4251974,30.389132976531982,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
5,https://www.langenachtderwissenschaften.de/programm/detail/51248,,0,0,0,1,0,0,7,4,2,1768687914.709546,73.8977427482605,0,0.0,1,formatog_d3_p3,1,llama3.3:70b,lndw25
6,"Unsere Forschungsgruppe baut Organoide, organähnliche Strukturen, aus humanen Stammzellen, um Tierexperimente in der Forschung zu reduzieren. Durch die Kombination von Organoiden simulieren wir in sogenannten Organ-Chips die komplexen Organ-Interaktionen des menschlichen Körpers. Wir erklären Konzept und Funktionsweise solcher Organ-Chips. Es werden Anwendungsgebiete in der Aufklärung pathologischer Prozesse und in der Medikamenten-Entwicklung zur Reduktion von Tierexperimenten dargestellt. Besucher:innen können Organ-Chips zusammenbauen und die magnetische Zellsortierung ausprobieren.",Anwendung von kombinierten Organmodellen als Alternative zu Tierversuchen,0,0,0,0,0,1,5,2,1,1768688088.666144,40.829007387161255,0,0.0606060606060606,0,formatog_d3_p3,1,llama3.3:70b,lndw25
7,https://www.langenachtderwissenschaften.de/programm/detail/51514,,0,0,0,0,0,0,18,9,3,1768688254.580646,180.8911170959473,0,0.0,1,formatog_d3_p3,1,llama3.3:70b,lndw25
8,"Gestalte Straßen, Radwege, Brücken und mehr mit Klemmbausteinen, und lerne spielerisch, wie moderne Verkehrsplanung funktioniert. Ihr lernt die Funktionen von Straßen kennen, die passenden Verkehrsmittel, um verschiedene Orte zu erreichen, sowie ein Konzept, wie Verkehr nachhaltiger werden kann. Für Kinder ab 6 Jahren und Erwachsene – für alle Altersgruppen ist etwas dabei! Jeder Gast erhält Bausteine, um unsere Stadt wachsen zu lassen. Komm vorbei, und werde Verkehrsplaner:in für einen Abend!",Veranstaltung zum Gestalten von Straßen und Verkehrsplanung,0,0,0,0,0,1,5,2,1,1768688686.5001123,43.47315502166748,0,0.10958904109589043,0,formatog_d3_p3,1,llama3.3:70b,lndw25
9,"Testen Sie Ihr Wissen über das Universum, und gewinnen Sie kleine Preise – solange der Vorrat reicht! Geeignet ab 6 Jahren.",Astronomie,0,0,0,0,0,1,10,5,2,1768688836.0465949,98.4022946357727,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
10,Chatbots zur Stärkung der Demokratie,,0,0,0,0,0,0,18,8,3,1768689070.0530944,152.43883514404297,0,0.0,1,formatog_d3_p3,1,llama3.3:70b,lndw25
11,Live-Musik,Workshop,0,0,0,1,0,0,5,3,1,1768689481.7464294,53.531718730926514,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
12,17:00-21:30 Uhr,17:00-21:30 Uhr,0,0,0,0,0,1,4,3,1,1768689616.145746,54.453441858291626,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
13,https://www.langenachtderwissenschaften.de/programm/detail/51498,,0,0,0,1,0,0,7,5,2,1768689769.5667696,99.34630918502808,0,0.0,1,formatog_d3_p3,1,llama3.3:70b,lndw25
14,25,Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,4,2,1,1768690074.544935,39.69860315322876,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
15,https://www.langenachtderwissenschaften.de/programm/detail/51151,,0,0,0,1,0,0,13,6,3,1768690229.6993086,81.12828063964844,0,0.0,1,formatog_d3_p3,1,llama3.3:70b,lndw25
16,Juri Mertens,,0,0,0,1,0,0,10,6,2,1768690458.1669328,137.35860967636108,0,0.0,1,formatog_d3_p3,1,llama3.3:70b,lndw25
17,"Wissensmarkt (HZA)
Verlängerte Hertzallee
10623 Berlin
",Wissensmarkt (HZA) Verlängerte Hertzallee 10623 Berlin,0,0,0,0,0,1,4,3,1,1768690790.4562452,58.756279945373535,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
18,https://www.langenachtderwissenschaften.de/programm/detail/51348,,0,0,0,1,0,0,10,6,2,1768690957.2973194,131.45222878456116,0,0.0,1,formatog_d3_p3,1,llama3.3:70b,lndw25
19,17:30-23:15 Uhr,17:30-23:15 Uhr,0,0,0,0,0,1,4,3,1,1768691295.6795232,46.93140530586243,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
20,"Das Open-Battery-Projekt bietet eine offene Transferplattform für Software- und Hardwarekomponenten, die um ein batteriegestütztes Photovoltaiksystem mit Netzanschluss angesiedelt sind. Dieser quelloffene Ansatz des Projekts ermöglicht es Privatpersonen, Vereinen, Communitys oder Unternehmen auf der ganzen Welt, an der Energiewende teilzunehmen und sie mitzugestalten. Aktuell befindet sich das Open-Battery-Projekt in der Entwicklungsphase. Hardware- und Softwarekomponenten werden zusammen mit Student:innen ausgelegt, aufgebaut und getestet.",Offene Plattform für kostengünstige Energie- und Speichersysteme,0,0,0,0,0,1,4,2,1,1768691435.9999096,39.8565661907196,0,0.10344827586206895,0,formatog_d3_p3,1,llama3.3:70b,lndw25
21,23:30-00:00 Uhr,23:00-23:30 Uhr,0,0,0,0,0,1,4,3,1,1768691568.6383233,53.133469581604,0,0.5,0,formatog_d3_p3,1,llama3.3:70b,lndw25
22,Studentisches Projekt „Automatisiertes Fahren“,,0,0,0,1,0,0,11,6,2,1768691715.7848413,103.62546944618224,0,0.0,1,formatog_d3_p3,1,llama3.3:70b,lndw25
23,Science Slam – Brainpower mit Entertainment-Faktor,Science Slam – Brainpower mit Entertainment-Faktor,0,0,0,0,0,1,4,2,1,1768691991.6058824,49.82136678695679,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
24,Turbulentes Chaos: Wie können numerische Simulationen helfen?,Turbulentes Chaos: Wie können numerische Simulationen helfen?,0,0,0,0,0,1,7,4,2,1768692146.8144631,60.63506627082825,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
25,Science Slam – Brainpower mit Entertainment-Faktor,Bar Null,0,0,0,0,0,1,6,3,1,1768692299.196181,70.73505806922913,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
26,Turbulentes Chaos: Wie können numerische Simulationen helfen?,Blitztastisch! Die elektrisierende Energieshow für Kinder,0,0,0,0,0,1,6,2,1,1768692548.1921751,48.4226770401001,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
27,⚡ Blitztastisch! Die elektrisierende Energieshow für Kinder,,0,0,0,1,0,0,6,3,1,1768692712.6931777,74.93134593963623,0,0.0,1,formatog_d3_p3,1,llama3.3:70b,lndw25
28,Papier macht kreativ – Blumen basteln in der Gartenbaubibliothek,,0,0,0,1,0,0,10,5,2,1768692949.2848215,93.8508665561676,0,0.0,1,formatog_d3_p3,1,llama3.3:70b,lndw25
29,Quantum Walks vs. Drunkard‘s Walk – wie Quantenteilchen schneller ans Ziel kommen,,0,0,0,1,0,0,12,6,2,1768693174.6802447,108.59706950187685,0,0.0,1,formatog_d3_p3,1,llama3.3:70b,lndw25
30,Lokfahren für Anfänger:innen,"Einblicke in den modernen Bahnbetrieb, Lokfahren für Anfänger:innen",0,0,0,0,0,1,5,2,1,1768693486.0738966,40.944390535354614,0,0.6,0,formatog_d3_p3,1,llama3.3:70b,lndw25
31,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,Leseabenteuer im Zelt,0,0,0,0,0,1,6,3,1,1768693644.0443354,64.39547681808472,0,0.5454545454545454,0,formatog_d3_p3,1,llama3.3:70b,lndw25
32,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,0,0,0,0,0,1,12,6,2,1768693827.5268826,110.89909744262695,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
33,Eine „Lesepfote“ zu Gast in der Bibliothek,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,0,0,0,0,0,1,10,5,2,1768694119.6939597,79.55351853370667,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
34,Kopf trifft Körper: Teste deine Fitness und Motorik im TU-SportLab!,Spiel,0,0,0,0,0,1,6,2,1,1768694369.6338468,54.301358222961426,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
35,"Haus des Lernens (MAR)
Marchstraße 23
10587 Berlin
Raum MAR 0.011 (EG)",Haus des Lernens (MAR),0,0,0,0,0,1,17,8,3,1768694564.452728,144.80689430236816,0,0.42857142857142855,0,formatog_d3_p3,1,llama3.3:70b,lndw25
36,Roboter im öffentlichen Raum: Mensch und Maschine mitten im Leben,Roboter und Künstliche Intelligenz,0,0,0,1,0,0,5,3,1,1768694862.5564387,48.236111640930176,0,0.28571428571428575,0,formatog_d3_p3,1,llama3.3:70b,lndw25
37,Tourismushistorischer Dia- und Filmabend,,0,0,0,1,0,0,3,2,1,1768695017.2098453,37.923742055892944,0,0.0,1,formatog_d3_p3,1,llama3.3:70b,lndw25
38,5 Euro,5 Euro,0,0,0,0,0,1,6,2,1,1768695290.0277493,42.23939514160156,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
39,jedes Alter,ab 5 Jahren,0,0,0,0,0,1,6,2,1,1768695461.7404325,54.434542655944824,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
40,Technische Universität Berlin,Technische Universität Berlin,0,0,0,0,0,1,8,3,2,1768695649.4205277,36.66522741317749,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
41,Lange Nacht der Wissenschaften e. V. (LNDW e. V.),Lange Nacht der Wissenschaften e. V. (LNDW e. V.),0,0,0,0,0,1,5,1,1,1768695808.046252,14.131582975387571,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
42,New Practice in Art and Technology / Workshops,,0,0,0,0,0,0,16,8,3,1768695910.2217336,122.49926447868349,0,0.0,1,formatog_d3_p3,1,llama3.3:70b,lndw25
43,Veranstaltung auf Englisch,Englisch,0,0,0,0,0,1,6,3,1,1768696236.2903996,82.19832825660706,0,0.5,0,formatog_d3_p3,1,llama3.3:70b,lndw25
44,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,New Practice in Art and Technology / Open Studio: Guided Tours,0,0,0,0,0,1,6,3,1,1768696464.475617,58.90612196922302,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
45,21:00-21:20 Uhr,21:20 Uhr,0,0,0,0,0,1,4,3,1,1768696647.2237525,50.46295499801636,0,0.5,0,formatog_d3_p3,1,llama3.3:70b,lndw25
46,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,0,0,0,0,0,1,5,3,1,1768696791.1002543,77.8328607082367,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
47,Historisch-ökologische Exkursion über den Steglitzer Fichtenberg,Historisch-ökologische Exkursion über den Steglitzer Fichtenberg,0,0,0,0,0,1,10,6,2,1768697015.8947952,100.85044932365416,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
48,Als Eichhörnchen-Detektiv:innen auf den Spuren kleiner Persönlichkeiten der Natur,Westen,0,0,0,0,0,1,9,5,2,1768697224.3412747,77.99046564102173,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
49,"Die verborgene Welt der Wurzeln: schätzen, messen, staunen",Drei Demonstrationen,0,0,0,0,0,1,6,3,1,1768697385.5147235,79.78982019424438,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
50,Zukunft der Energie: nachhaltig durch KI,Flugsimulator SEPHIR und Flugsimulator MARS,0,0,0,0,0,1,6,3,1,1768697634.6276832,104.76476454734802,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
51,über 1000,über 1.000,0,0,0,0,0,1,11,5,2,1768697923.7305768,106.80968260765076,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
52,etwa 50,etwa 50,0,0,0,0,0,1,10,5,2,1768698213.0503888,106.94230008125304,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
53,Science Slam – Brainpower mit Entertainment-Faktor,"Science Slam, Turbulentes Chaos",0,0,0,0,0,1,2,1,1,1768698510.5630124,15.665114641189575,0,0.4,0,formatog_d3_p3,1,llama3.3:70b,lndw25
54,Berlin,Berlin,0,0,0,0,0,1,5,1,1,1768698602.7289789,10.558728456497192,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
55,FaSTTUBe – das elektrische Rennauto des Formula Student Team TU Berlin,Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,4,3,1,1768698676.844863,66.89795804023743,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
56,Wie moderne Mobilfunknetze funktionieren – Identitätsmanagement in 6G-Netzwerken,,0,0,0,0,0,0,16,8,3,1768698860.489525,179.631010055542,0,0.0,1,formatog_d3_p3,1,llama3.3:70b,lndw25
57,"Die Lange Nacht der Wissenschaften in Berlin ist ein Gemeinschaftsprojekt wissenschaftlicher sowie wissenschaftsnaher Einrichtungen der Region und findet einmal jährlich statt. Veranstalter ist der Lange Nacht der Wissenschaften e. V. (LNDW e. V.), in dem sich wissenschaftliche Einrichtungen zusammengeschlossen haben. Finanziert wird die Lange Nacht der Wissenschaften weitgehend von den beteiligten wissenschaftlichen Einrichtungen selbst. Auch die Ticketeinnahmen werden vollständig für die Finanzierung der Gesamtveranstaltung verwendet. Die Lange Nacht der Wissenschaften wird von zahlreichen Partnern aus der Region unterstützt. Über den Einsatz der Mittel entscheidet die Mitgliederversammlung des LNDW e. V.",Veranstaltung,0,0,0,0,0,1,6,2,1,1768699282.4690256,34.59345269203186,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
58,"Haus der Ideen (H)
Straße des 17. Juni 135
10623 Berlin
Wangari Maathai-Foyer (Foyer links, ehem. Cafébar, Bereich 0 H)",,0,0,0,1,0,0,4,3,1,1768699445.6573954,55.99236083030701,0,0.0,1,formatog_d3_p3,1,llama3.3:70b,lndw25
59,17:30-23:20 Uhr,17:30-23:20 Uhr,0,0,0,0,0,1,4,3,1,1768699613.3317187,54.91858625411987,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
60,Barrierefreier Rollstuhlzugang,Barrierefreier Rollstuhlzugang,0,0,0,0,0,1,4,2,1,1768699763.3663044,29.708187103271484,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
61,Experiment,Veranstaltung,0,0,0,0,0,1,12,5,2,1768699905.606879,107.09119725227356,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
62,Demonstration,Veranstaltung,0,0,0,0,0,1,5,2,1,1768700191.7137923,33.34282994270325,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
63,Fluoreszierender Wärmeübertrager,Energiesparendes Kochen mit Eiswürfeln?,0,0,0,0,0,1,6,3,1,1768700345.400648,57.688950061798096,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
64,Technische Universität Berlin,Technische Universität Berlin,0,0,0,0,0,1,6,3,1,1768700537.5289724,49.92748951911926,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
65,Technische Universität Berlin,Technische Universität Berlin,0,0,0,0,0,1,8,4,2,1768700747.5137177,78.66321802139282,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
66,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)",Berlin,0,0,0,0,0,1,5,3,1,1768700985.9195957,62.44395709037781,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
67,Mitmachexperiment,Veranstaltung,0,0,0,0,0,1,6,2,1,1768701186.4248698,22.610748291015625,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
68,Ausstellung,Ausstellung,0,0,0,0,0,1,6,3,1,1768701314.6116362,49.10263180732727,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
69,Wissenschaftliche Ergebnisse offen zugänglich machen durch Information Management,Wissenschaftliche Veranstaltung zum Information Management,0,0,0,0,0,1,3,1,1,1768701507.6562688,16.577426433563232,0,0.4615384615384615,0,formatog_d3_p3,1,llama3.3:70b,lndw25
70,17:00-00:00 Uhr,17:00-00:00 Uhr,0,0,0,0,0,1,4,3,1,1768701585.759079,48.035717487335205,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
71,Geeignet für Kinder,Kinder,0,0,0,0,0,1,5,2,1,1768701728.7311592,38.540000677108765,0,0.5,0,formatog_d3_p3,1,llama3.3:70b,lndw25
72,17:00-17:15 Uhr,,0,0,0,1,0,0,13,7,3,1768701894.8974795,112.04193139076231,0,0.0,1,formatog_d3_p3,1,llama3.3:70b,lndw25
73,"Im Fahrsimulator erleben fahrende Personen realitätsnahes Fahrverhalten mit Rundumsicht. Eine Fahrdynamiksimulation erzeugt das realistische Lenkgefühl, die aktive Pedalerie ermöglicht zum Beispiel das bekannte ABS-Ruckeln. Beim Bremsen und Beschleunigen nickt das Fahrzeug, in Kurven wankt es. Kenngrößen der Mensch-Fahrzeug-Interaktion und des Fahrzustands werden aufgezeichnet und ermöglichen eine Bewertung von Fahrfunktionen und Fahrleistung. So können sicherheitskritische Situationen und deren Beherrschbarkeit bis in den Grenzbereich erprobt und untersucht werden. Geeignet ab 15 Jahren.",Fahrsimulation,0,0,0,0,0,1,5,2,1,1768702199.0974593,51.862940311431885,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
74,21:45-22:00 Uhr,22:00 Uhr,0,0,0,0,0,1,18,8,3,1768702381.718855,159.29052901268005,0,0.5,0,formatog_d3_p3,1,llama3.3:70b,lndw25
75,Demonstration,Demonstration,0,0,0,0,0,1,6,3,1,1768702782.38195,47.150622844696045,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
76,Barrierefreier Rollstuhlzugang,Barrierefreier Rollstuhlzugang,0,0,0,0,0,1,5,2,1,1768702990.4424777,30.53738498687744,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
77,17:00-22:00 Uhr,17:00-22:00 Uhr,0,0,0,0,0,1,5,3,1,1768703123.2192318,52.13337326049805,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
78,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",Bezirk Innere Stadt,0,0,0,1,0,0,2,2,1,1768703282.8606117,33.15920424461365,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
79,Mitmachexperiment,Mitmachexperiment,0,0,0,0,0,1,6,3,1,1768703427.7146928,45.18739175796509,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
80,Geeignet für Kinder,jedes Alter,0,0,0,0,0,1,10,4,2,1768703583.1813338,57.321457624435425,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
81,Detektive im Heizungskeller: intelligente Messtechnik für die Wärmewende von „Delta Heat“,Energiesparendes Kochen mit Eiswürfeln?,0,0,0,0,0,1,6,3,1,1768703763.2585151,54.234541177749634,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
82,Future Security Lab – Sicherheitsforschung zum Anfassen,Future Security Lab – Sicherheitsforschung zum Anfassen,0,0,0,0,0,1,5,3,1,1768703952.2679234,71.5298273563385,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
83,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)",Haus der Digitalisierung (RKF) TU Berlin im Einstein Center Digital Future (ECDF)/Robert-Koch-Forum Wilhelmstraße 67 10117 Berlin Räume RKF 007 und RKF 008,0,0,0,0,0,1,6,2,1,1768704149.6632352,40.18796372413635,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
84,17:00-00:00 Uhr,17:00-00:00 Uhr,0,0,0,0,0,1,5,3,1,1768704326.910999,51.775665044784546,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
85,Geeignet für Kinder,Kinder,0,0,0,0,0,1,5,2,1,1768704476.8253307,41.24493050575256,0,0.5,0,formatog_d3_p3,1,llama3.3:70b,lndw25
86,Installation,Installation/Ausstellung,0,0,0,0,0,1,6,2,1,1768704618.1832352,34.56954860687256,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
87,Zukunft der Energie: nachhaltig durch KI,"Unterhaltung und Interaktion mit humanoiden Robotern, Pflege 4.0, Autonomes Fahren",0,0,0,0,0,1,5,3,1,1768704776.9531198,71.17086744308472,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
88,Zukunft der Energie: nachhaltig durch KI,Haus der Erlebbaren KI (ZEKI),0,0,0,0,0,1,6,3,1,1768704983.618605,64.6846809387207,0,0.22222222222222224,0,formatog_d3_p3,1,llama3.3:70b,lndw25
89,Future Security Lab – Sicherheitsforschung zum Anfassen,Installation,0,0,0,0,0,1,5,3,1,1768705224.1775036,57.80231499671936,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
90,Stich für Stich nachhaltig – Sticken fürs Klima,,0,0,0,1,0,0,7,4,2,1768705470.3207588,47.16434073448181,0,0.0,1,formatog_d3_p3,1,llama3.3:70b,lndw25
91,Notfallpfeife aus Aluminium – dein Signal in der Wildnis,Notfallpfeife aus Aluminium – dein Signal in der Wildnis,0,0,0,0,0,1,4,1,1,1768705641.9220586,13.759648084640505,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
92,Mitmachexperiment,Mitmachexperiment,0,0,0,0,0,1,5,2,1,1768705715.6714716,38.241689920425415,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
93,17:30-21:30 Uhr,,0,0,0,1,0,0,10,5,2,1768705853.3822954,84.05863046646118,0,0.0,1,formatog_d3_p3,1,llama3.3:70b,lndw25
94,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",Westen,0,0,0,0,0,1,6,2,1,1768706084.9683683,34.29801273345947,0,0.33333333333333337,0,formatog_d3_p3,1,llama3.3:70b,lndw25
95,Spiel,Spiel,0,0,0,0,0,1,6,3,1,1768706239.1936862,49.649845123291016,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
96,Geeignet für Kinder,jedes Alter,0,0,0,0,0,1,4,2,1,1768706432.6313572,30.46249532699585,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
97,17:00-22:00 Uhr,17:00-22:00 Uhr,0,0,0,0,0,1,4,3,1,1768706570.929145,48.09106755256653,1,1.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
98,Saturday SatelLight Fever – wofür braucht der Satellit Licht?,Schokolade aus dem 3D-Drucker und Bioplastik,0,0,0,0,0,1,12,5,2,1768706711.125507,99.90743327140808,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
99,Karriere und Jobs an der TU Berlin,Infostand Ingenieure ohne Grenzen e. V.,0,0,0,0,0,1,6,3,1,1768707026.6243625,61.30793809890747,0,0.0,0,formatog_d3_p3,1,llama3.3:70b,lndw25
0,https://www.langenachtderwissenschaften.de/programm/detail/51327,,0,0,1,1,0,0,1,2,1,1768687106.6838825,40.101829290390015,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
1,"Im Kleinsten wird unsere Welt durch die Quantentheorie beschrieben, wie sie vor 100 Jahren formuliert wurde. Ihre Gesetze faszinieren heute nicht weniger als damals, denn sie widersprechen unserer Alltagserfahrung auf bizarre Weise: Teilchen können an verschiedenen Orten gleichzeitig sein sowie durch Barrieren „tunneln“. Und bei der Messung des einen Quantensystems verändert sich auch der Zustand eines anderen, wenn dieses mit dem ersten „verschränkt“ ist. Erkunden Sie die faszinierenden Eigenschaften der Quantenwelt mit Hilfe interaktiver Simulationen und Visualisierungen.",,0,0,1,1,0,0,3,4,1,1768687254.8073082,81.721111536026,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
2,"Wie kann man Dinge zum Schweben bringen? Student:innen des Projektlabors Physik zeigen euch physikalische Zaubertricks, die Alltagsgegenstände schwerelos machen können. Auch lebendige Flüssigkeiten und optische Täuschungen laden zum Mitmachen und Anfassen ein. Geeignet für Kinder ab 6 Jahren.",,0,0,1,1,0,0,3,4,1,1768687446.935738,65.83729290962219,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
3,Programmieren lernen für Kinder und Einsteiger:innen,,0,0,1,1,0,0,1,2,1,1768687720.554948,56.4036717414856,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
4,"Im Kleinsten wird unsere Welt durch die Quantentheorie beschrieben, wie sie vor 100 Jahren formuliert wurde. Ihre Gesetze faszinieren heute nicht weniger als damals, denn sie widersprechen unserer Alltagserfahrung auf bizarre Weise: Teilchen können an verschiedenen Orten gleichzeitig sein sowie durch Barrieren „tunneln“. Und bei der Messung des einen Quantensystems verändert sich auch der Zustand eines anderen, wenn dieses mit dem ersten „verschränkt“ ist. Erkunden Sie die faszinierenden Eigenschaften der Quantenwelt mit Hilfe interaktiver Simulationen und Visualisierungen.",Quantenphysik,0,0,1,1,0,0,1,2,1,1768687858.5993438,35.300283432006836,0,0.0,0,tog_d3_p3,1,llama3.3:70b,lndw25
5,https://www.langenachtderwissenschaften.de/programm/detail/51248,,0,0,1,1,0,0,1,2,1,1768688044.8587797,25.370718479156498,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
6,"Unsere Forschungsgruppe baut Organoide, organähnliche Strukturen, aus humanen Stammzellen, um Tierexperimente in der Forschung zu reduzieren. Durch die Kombination von Organoiden simulieren wir in sogenannten Organ-Chips die komplexen Organ-Interaktionen des menschlichen Körpers. Wir erklären Konzept und Funktionsweise solcher Organ-Chips. Es werden Anwendungsgebiete in der Aufklärung pathologischer Prozesse und in der Medikamenten-Entwicklung zur Reduktion von Tierexperimenten dargestellt. Besucher:innen können Organ-Chips zusammenbauen und die magnetische Zellsortierung ausprobieren.",,0,0,1,1,0,0,2,3,1,1768688174.4539814,59.67895555496216,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
7,https://www.langenachtderwissenschaften.de/programm/detail/51514,,0,0,1,1,0,0,3,4,1,1768688593.8474343,75.88187313079834,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
8,"Gestalte Straßen, Radwege, Brücken und mehr mit Klemmbausteinen, und lerne spielerisch, wie moderne Verkehrsplanung funktioniert. Ihr lernt die Funktionen von Straßen kennen, die passenden Verkehrsmittel, um verschiedene Orte zu erreichen, sowie ein Konzept, wie Verkehr nachhaltiger werden kann. Für Kinder ab 6 Jahren und Erwachsene – für alle Altersgruppen ist etwas dabei! Jeder Gast erhält Bausteine, um unsere Stadt wachsen zu lassen. Komm vorbei, und werde Verkehrsplaner:in für einen Abend!",,0,0,1,1,0,0,2,3,1,1768688773.583284,41.499635219573975,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
9,"Testen Sie Ihr Wissen über das Universum, und gewinnen Sie kleine Preise – solange der Vorrat reicht! Geeignet ab 6 Jahren.",,0,0,1,1,0,0,1,2,1,1768689031.2218502,24.854612350463867,0,0.0,1,tog_d3_p3,1,llama3.3:70b,lndw25
